Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
38447,"The Handmaid’s Tale (The Handmaid's Tale, #1)",Margaret Atwood,"Atwood, Margaret",,"=""038549081X""","=""9780385490818""",5,4.15,Anchor Books,Paperback,311,1998,1985,2017/07/01,2017/07/13,,,read,,,,1,0
35519,The Power of Myth,Joseph Campbell,"Campbell, Joseph",Bill Moyers,"=""0385418868""","=""9780385418867""",5,4.26,Anchor,Paperback,293,1988,1988,2018/05/01,2018/05/02,myth,myth (#1),read,,,,1,0
204526,On Dialogue,David Bohm,"Bohm, David",,"=""0415336414""","=""9780415336413""",5,4.08,Routledge,Paperback,144,2004,1996,2019/01/01,2019/01/13,david-bohm,david-bohm (#2),read,,,,1,0
979051,Politics Of Social Ecology,Janet Biehl,"Biehl, Janet",Murray Bookchin,"=""1551641003""","=""9781551641003""",0,3.77,Black Rose Books,Paperback,187,1997,1997,2019/05/01,2019/05/05,,,read,,,,1,0
826845,The Chrysalids,John Wyndham,"Wyndham, John",,"=""""","=""""",5,3.93,Penguin Books,Mass Market Paperback,200,1977,1955,2017/07/01,2017/07/13,,,read,,,,1,0
903911,The Joyous Cosmology: Adventures in the Chemistry of Consciousness,Alan W. Watts,"Watts, Alan W.","Timothy Leary, Richard Alpert","=""0394702999""","=""9780394702995""",5,4.26,Vintage Books/Random House (NY),Paperback,100,1965,1962,2017/07/01,2017/07/13,psychedelics,psychedelics (#3),read,,,,1,0
17601,"The Will to Change: Men, Masculinity, and Love",bell hooks,"hooks, bell",,"=""0743456084""","=""9780743456081""",4,4.35,Washington Square Press,Paperback,208,2004,2003,2017/07/01,2017/07/13,,,read,,,,1,0
18423,The Left Hand of Darkness,Ursula K. Le Guin,"Guin, Ursula K. Le",,"=""""","=""""",5,4.10,Ace,Paperback,304,2000,1969,2017/07/01,2017/07/13,,,read,,,,1,0
1817,Breaking Open the Head: A Chemical Adventure,Daniel Pinchbeck,"Pinchbeck, Daniel",,"=""0007149611""","=""9780007149612""",0,4.06,Flamingo,Paperback,338,2004,2002,2019/05/01,2019/05/05,,,read,,,,1,0
136388,"For The Common Good: Redirecting the Economy toward Community, the Environment, and a Sustainable Future",Herman E. Daly,"Daly, Herman E.",John B. Cobb Jr.,"=""0807047058""","=""9780807047057""",0,4.17,Beacon Press,Paperback,534,1994,1989,2019/05/01,2019/05/05,,,read,,,,1,0
449818,No Boundary: Eastern and Western Approaches to Personal Growth,Ken Wilber,"Wilber, Ken",,"=""1570627436""","=""9781570627439""",0,4.30,Shambhala,Paperback,149,2001,1979,2018/05/01,2018/05/02,,,read,,,,1,0
177132,A Brief History of Everything,Ken Wilber,"Wilber, Ken",,"=""1590304500""","=""9781590304501""",0,3.98,Shambhala,Mass Market Paperback,544,2007,1996,2018/05/01,2018/05/02,,,read,,,,1,0
381554,Bolo'Bolo,P.M.,"P.M., P.M.",,"=""093675608X""","=""9780936756080""",5,4.00,Autonomedia,Paperback,198,1984,1984,2017/07/01,2017/07/13,fiction,fiction (#1),read,,,,1,0
378208,"Plants of the Gods: Their Sacred, Healing, and Hallucinogenic Powers",Richard Evans Schultes,"Schultes, Richard Evans","Albert Hofmann, Christian Rätsch","=""0892819790""","=""9780892819799""",5,4.38,Healing Arts Press,Paperback,208,2001,1979,2017/07/01,2017/07/13,,,read,,,,1,0
7735637,Condensed Chaos: An Introduction to Chaos Magic,Phil Hine,"Hine, Phil",Peter J. Carroll,"=""1935150669""","=""9781935150664""",4,4.03,The Original Falcon Press,Paperback,192,2010,1995,2017/07/01,2017/07/13,magic,magic (#3),read,,,,1,0
316781,Exploring the World of Lucid Dreaming,Stephen LaBerge,"LaBerge, Stephen",Howard Rheingold,"=""034537410X""","=""9780345374103""",0,4.22,Ballantine Books,Mass Market Paperback,335,1991,1989,2019/05/01,2019/05/05,,,read,,,,1,0
9040586,Li: Dynamic Form in Nature (Mathemagical Ancient Wizdom),David G. Wade,"Wade, David G.",,"=""1904263542""","=""9781904263548""",5,3.88,Wooden Books,Paperback,64,2007,2003,2017/12/01,2017/12/31,,,read,,,,1,0
286971,Unto This Last and Other Writings,John Ruskin,"Ruskin, John",Clive Wilmer,"=""0140432116""","=""9780140432114""",0,3.92,Penguin Books,Paperback,368,1986,1860,2004/01/01,2019/05/05,,,read,,,,1,0
275301,The Politics of Ecstasy,Timothy Leary,"Leary, Timothy",,"=""1579510310""","=""9781579510312""",4,3.81,Ronin Publishing,Paperback,240,1998,1968,2018/04/01,2018/04/25,,,read,,,,1,0
714076,The Unfolding Of Language,Guy Deutscher,"Deutscher, Guy",,"=""0099460254""","=""9780099460251""",5,4.22,Arrow,Paperback,360,2006,2005,2017/07/01,2017/07/13,,,read,,,,1,0
206944,Zig Zag Zen: Buddhism and Psychedelics,Allan Hunt Badiner,"Badiner, Allan Hunt","Stephen Batchelor, Alex Grey","=""0811832864""","=""9780811832861""",5,4.17,Chronicle Books,Hardcover,240,2002,2002,2017/07/01,2017/07/13,"buddhism, psychedelics","buddhism (#2), psychedelics (#1)",read,,,,1,0
201357,"Information Theory, Inference, and Learning Algorithms",David J.C. MacKay,"MacKay, David J.C.",,"=""0521642981""","=""9780521642989""",5,4.52,Cambridge University Press,Paperback,642,2003,2002,2009/01/01,2017/07/13,complexity,complexity (#1),read,,,,1,0
177152,"A Theory of Everything: An Integral Vision for Business, Politics, Science & Spirituality",Ken Wilber,"Wilber, Ken",,"=""1570628556""","=""9781570628559""",0,3.93,Shambhala,Paperback,189,2001,1996,2018/05/01,2018/05/02,,,read,,,,1,0
151848,Probability Theory: The Logic of Science,E.T. Jaynes,"Jaynes, E.T.",G. Larry Bretthorst,"=""0521592712""","=""9780521592710""",5,4.41,Cambridge University Press,Hardcover,753,2003,,2009/01/01,2022/03/23,complexity,complexity (#3),read,,,,1,0
123703,"High Priest (Leary, Timothy)",Timothy Leary,"Leary, Timothy",Howard Hallis,"=""0914171801""","=""9780914171805""",4,3.89,Ronin Publishing,Paperback,384,1995,1968,2017/07/01,2017/07/13,,,read,,,,1,0
4934923,The Psychedelic Experience: A Manual Based on the Tibetan Book of the Dead,Timothy Leary,"Leary, Timothy",,"=""0141189630""","=""9780141189635""",5,3.80,Penguin Books,Paperback,144,2008,1964,2017/07/01,2017/07/13,,,read,,,,1,0
2001800,Tao Te Ching,Lao Tzu,"Tzu, Lao",Jonathan Star,"=""1585426180""","=""9781585426188""",5,4.29,Tarcher,Mass Market Paperback,103,2008,-350,2017/07/01,2017/07/13,philosophy,philosophy (#7),read,,,,1,0
91262,What Is Life?,Lynn Margulis,"Margulis, Lynn","Dorion Sagan, Niles Eldredge","=""0520220218""","=""9780520220218""",5,4.33,University of California Press,Paperback,288,2000,1995,2019/01/01,2019/01/13,life,life (#1),read,,,,1,0
72910,The Gift,Hafez,"Hafez, Hafez",Daniel Ladinsky,"=""0140195815""","=""9780140195811""",5,4.40,Penguin Compass,Paperback,333,1999,1999,2017/12/01,2017/12/31,poetry,poetry (#4),read,,,,1,0
60551,The Book: On the Taboo Against Knowing Who You Are,Alan W. Watts,"Watts, Alan W.",,"=""0679723005""","=""9780679723004""",5,4.21,Vintage,Mass Market Paperback,163,1989,1966,2017/07/01,2017/07/13,philosophy,philosophy (#3),read,,,,1,0
48757,The Tao of Pooh,Benjamin Hoff,"Hoff, Benjamin",Ernest H. Shepard,"=""1405204265""","=""9781405204262""",4,4.01,Egmont Books,Paperback,176,2003,1982,2017/12/01,2017/12/31,,,read,,,,1,0
51665,Food of the Gods: The Search for the Original Tree of Knowledge,Terence McKenna,"McKenna, Terence",,"=""0712670386""","=""9780712670388""",4,4.12,Rider & Company,Paperback,338,1999,1992,2017/07/01,2017/07/13,,,read,,,,1,0
25427,The World Is As You Dream It: Teachings from the Amazon and Andes,John Perkins,"Perkins, John",,"=""0892814594""","=""9780892814596""",0,4.25,Destiny Books,Paperback,160,1994,1994,2019/05/01,2019/05/05,,,read,,,,1,0
515,Programming Ruby: The Pragmatic Programmers' Guide,Dave         Thomas,"Thomas, Dave","Chad Fowler, Andy   Hunt","=""0974514055""","=""9780974514055""",0,4.04,Pragmatic Bookshelf,Paperback,829,2004,2000,2019/05/01,2019/05/11,,,read,,,,1,0
32596206,The Art of Losing Control: A Guide to Ecstatic Experience,Jules Evans,"Evans, Jules",,"=""1782118683""","=""9781782118688""",5,3.99,Canongate Books Ltd.,Paperback,352,2017,,2017/07/01,2017/07/17,,,read,,,,1,0
35041042,Getting Higher: The Manual of Psychedelic Ceremony,Julian Vayne,"Vayne, Julian",Pete Loveday,"=""""","=""""",5,3.98,Psychedelic Press,Kindle Edition,142,2017,,2019/05/01,2019/05/11,"magic, psychedelics","magic (#1), psychedelics (#4)",read,,,,1,0
34846958,Radicals: Outsiders Changing the World,Bartlett  Jamie,"Jamie, Bartlett",,"=""009959272X""","=""9780099592723""",4,3.83,RANDOM HOUSE UK,Paperback,400,2018,2017,2019/05/01,2019/05/11,,,read,,,,1,0
16568,The Book of Imaginary Beings,Jorge Luis Borges,"Borges, Jorge Luis","Andrew Hurley, Peter Sís","=""0143039938""","=""9780143039938""",0,4.05,Penguin Classics,Paperback,236,2006,1957,,2023/03/26,"to-read, folklore","to-read (#405), folklore (#16)",to-read,,,,0,0
21921382,The Book of Yokai: Mysterious Creatures of Japanese Folklore,Michael Dylan Foster,"Foster, Michael Dylan",Shinonome Kijin,"=""0520271025""","=""9780520271029""",0,3.98,University of California Press,Paperback,336,2015,2014,,2023/03/26,"to-read, folklore","to-read (#404), folklore (#15)",to-read,,,,0,0
77110,Irish Folktales,Henry Glassie,"Glassie, Henry",,"=""0394532244""","=""9780394532240""",0,3.88,Pantheon Books,Hardcover,353,1985,1985,,2023/03/26,"to-read, folklore","to-read (#403), folklore (#14)",to-read,,,,0,0
215463,Tales of the Greek Heroes: Retold From the Ancient Authors,Roger Lancelyn Green,"Green, Roger Lancelyn",Alan Langford,"=""0140366830""","=""9780140366839""",0,3.85,Puffin,Paperback,288,1995,1958,,2023/03/26,"to-read, folklore","to-read (#402), folklore (#13)",to-read,,,,0,0
2813462,Mythology and You : Classical Mythology and its Relevance in Today's World,Donna Rosenberg,"Rosenberg, Donna",Sorelle Baker,"=""0844255610""","=""9780844255613""",0,3.71,National Textbook Co.,Paperback,295,1992,1981,,2023/03/26,"to-read, folklore","to-read (#401), folklore (#12)",to-read,,,,0,0
642956,Japanese Fairy Tales (Tuttle Classics),Yei Theodora Ozaki,"Ozaki, Yei Theodora",,"=""4805308818""","=""9784805308813""",0,3.69,Tuttle Publishing,Paperback,256,2007,1903,,2023/03/26,"to-read, folklore","to-read (#400), folklore (#11)",to-read,,,,0,0
51717,World Mythology: An Anthology of Great Myths and Epics,Donna Rosenberg,"Rosenberg, Donna",,"=""0844259667""","=""9780844259666""",0,4.01,McGraw-Hill ,Paperback,722,2001,1990,,2023/03/26,"to-read, folklore","to-read (#399), folklore (#10)",to-read,,,,0,0
784550,"Folklore, Myths, and Legends",Donna Rosenberg,"Rosenberg, Donna",,"=""084425780X""","=""9780844257808""",0,3.67,McGraw-Hill,Paperback,592,1997,1997,,2023/03/26,"to-read, folklore","to-read (#398), folklore (#9)",to-read,,,,0,0
345981,Favorite Folktales from Around the World,Jane Yolen,"Yolen, Jane",,"=""""","=""""",0,4.18,Pantheon,Paperback,512,1988,1986,,2023/03/26,"to-read, folklore","to-read (#397), folklore (#8)",to-read,,,,0,0
164695,Russian Fairy Tales,Alexander Afanasyev,"Afanasyev, Alexander","Roman Jakobson, Norbert Guterman, Alexander Alexeieff","=""0394730909""","=""9780394730905""",0,4.19,Pantheon Books,Paperback,665,1976,1855,,2023/03/26,"to-read, folklore","to-read (#396), folklore (#7)",to-read,,,,0,0
844522,American Indian Myths and Legends,Richard Erdoes,"Erdoes, Richard",Alfonso Ortiz,"=""""","=""""",0,4.08,Pantheon,Paperback,527,1985,1984,,2023/03/26,"to-read, folklore","to-read (#395), folklore (#6)",to-read,,,,0,0
194204,The Celtic Twilight: Faerie and Folklore,W.B. Yeats,"Yeats, W.B.",,"=""0486436578""","=""9780486436579""",0,4.02,Dover Publications,Paperback,128,2011,1893,,2023/03/26,"to-read, folklore","to-read (#394), folklore (#5)",to-read,,,,0,0
46306,The Complete Fairy Tales,Hans Christian Andersen,"Andersen, Hans Christian",Lily Owens,"=""0517092913""","=""9780517092910""",0,4.29,Gramercy Books,Hardcover,803,1996,1850,,2023/03/26,"to-read, folklore","to-read (#393), folklore (#4)",to-read,,,,0,0
37903770,Norse Mythology,Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",0,4.10,W. W. Norton & Company,Paperback,301,2018,2017,,2023/03/26,"to-read, folklore","to-read (#392), folklore (#3)",to-read,,,,0,0
21348,Aesop’s Fables,Aesop,"Aesop, Aesop","Laura Harris, V.S. Vernon Jones, Edward Julius Detmold, G.K. Chesterton, Laura   Gibbs","=""0192840509""","=""9780192840509""",0,4.05,Oxford University Press,Paperback,352,2003,-560,,2023/03/26,"to-read, folklore","to-read (#391), folklore (#1)",to-read,,,,0,0
22917,The Complete Grimm's Fairy Tales,Jacob Grimm,"Grimm, Jacob","Wilhelm Grimm, Josef Scharl, Padraic Colum, Joseph Campbell, Margaret Raine Hunt","=""""","=""""",0,4.23,Pantheon Books,Paperback,880,1976,1812,,2023/03/26,"to-read, folklore","to-read (#390), folklore (#2)",to-read,,,,0,0
58690362,Scary Smart: The Future of Artificial Intelligence and How You Can Save Our World,Mo Gawdat,"Gawdat, Mo",,"=""""","=""""",0,3.81,Bluebird,ebook,336,2021,2021,,2023/03/23,"to-read, ai","to-read (#389), ai (#8)",to-read,,,,0,0
44767248,Human Compatible: Artificial Intelligence and the Problem of Control,Stuart Russell,"Russell, Stuart",,"=""0525558616""","=""9780525558613""",0,4.04,Viking,Hardcover,352,2019,2019,,2023/03/23,"to-read, ai","to-read (#388), ai (#7)",to-read,,,,0,0
55051662,"Genius Makers: The Mavericks Who Brought AI to Google, Facebook, and the World",Cade Metz,"Metz, Cade",,"=""1524742678""","=""9781524742676""",0,4.27,Dutton,Hardcover,384,2021,2021,,2023/03/23,"to-read, ai","to-read (#387), ai (#6)",to-read,,,,0,0
54503521,A Thousand Brains: A New Theory of Intelligence,Jeff Hawkins,"Hawkins, Jeff",Richard Dawkins,"=""1541675819""","=""9781541675810""",0,4.06,Basic Books,Hardcover,288,2021,2021,,2023/03/23,"to-read, ai","to-read (#386), ai (#5)",to-read,,,,0,0
56377201,AI 2041: Ten Visions for Our Future,Kai-Fu Lee,"Lee, Kai-Fu",Chen Qiufan,"=""059323829X""","=""9780593238295""",0,3.84,Crown Currency,Hardcover,480,2021,2021,,2023/03/23,"to-read, ai","to-read (#385), ai (#4)",to-read,,,,0,0
50131136,"Atlas of AI: Power, Politics, and the Planetary Costs of Artificial Intelligence",Kate Crawford,"Crawford, Kate",,"=""0300209576""","=""9780300209570""",0,3.94,Yale University Press,ebook,288,2020,2020,,2023/03/23,"to-read, ai","to-read (#384), ai (#3)",to-read,,,,0,0
50489349,The Alignment Problem: Machine Learning and Human Values,Brian  Christian,"Christian, Brian",,"=""0393635821""","=""9780393635829""",0,4.34,W. W. Norton & Company,Hardcover,496,2020,2020,,2023/03/23,"to-read, ai","to-read (#383), ai (#2)",to-read,,,,0,0
80923924,Bardskull,Martin    Shaw,"Shaw, Martin",,"=""1789651557""","=""9781789651553""",0,4.40,Unbound,Kindle Edition,379,2023,,,2023/03/21,to-read,to-read (#382),to-read,,,,0,0
40121378,Atomic Habits: An Easy & Proven Way to Build Good Habits & Break Bad Ones,James Clear,"Clear, James",,"=""""","=""""",5,4.32,Avery,Kindle Edition,319,2018,2018,2023/01/28,2022/05/07,,,read,,,,1,0
63109943,The Seven-Day Love Prescription,John M. Gottman,"Gottman, John M.",Julie Schwartz Gottman,"=""0241600391""","=""9780241600399""",5,4.46,Penguin Life,Kindle Edition,162,2022,,2023/01/10,2022/12/18,,,read,,,,1,0
62228295,Joined-Up Thinking: The Science of Collective Intelligence and its Power to Change Our Lives,Hannah Critchlow,"Critchlow, Hannah",,"=""152939841X""","=""9781529398410""",0,4.15,Hodder & Stoughton,Kindle Edition,355,2022,,,2023/02/27,to-read,to-read (#381),to-read,,,,0,0
15850725,Devouring Freedom: Can Big Government Ever Be Stopped,W. James Antle III,"III, W. James Antle",,"=""1621570525""","=""9781621570523""",0,3.92,Regnery,Hardcover,256,2013,2013,,2023/02/22,to-read,to-read (#380),to-read,,,,0,0
1303,The 48 Laws of Power,Robert Greene,"Greene, Robert",,"=""0140280197""","=""9780140280197""",0,4.09,Penguin Books,Paperback,452,2000,1999,,2023/02/05,to-read,to-read (#378),to-read,,,,0,0
51174256,The Immortality Key: Uncovering the Secret History of the Religion with No Name,Brian C. Muraresku,"Muraresku, Brian C.",,"=""1250207142""","=""9781250207142""",0,4.24,St. Martin's Press,Hardcover,352,2020,2020,,2020/11/04,to-read,to-read (#377),to-read,,,,0,0
61884842,The Deep Sky,Yume Kitasei,"Kitasei, Yume",,"=""1250875331""","=""9781250875334""",0,3.69,Flatiron Books,Hardcover,399,2023,2023,,2023/01/18,to-read,to-read (#376),to-read,,,,0,0
705418,Limits to Growth: The 30-Year Update,Donella H. Meadows,"Meadows, Donella H.","Dennis L. Meadows, Jørgen Randers","=""193149858X""","=""9781931498586""",0,4.21,Chelsea Green,Paperback,368,2004,1972,,2023/01/18,to-read,to-read (#375),to-read,,,,0,0
56809543,Smoke Hole: Looking to the Wild in the Time of the Spyglass,Martin    Shaw,"Shaw, Martin",,"=""1645020959""","=""9781645020950""",0,4.40,Chelsea Green Publishing UK,Hardcover,144,2021,2021,,2023/01/10,to-read,to-read (#374),to-read,,,,0,0
56643994,The End of Trauma: How the New Science of Resilience Is Changing How We Think About PTSD,George A. Bonanno,"Bonanno, George A.",,"=""1541674367""","=""9781541674363""",0,3.73,Basic Books,Hardcover,336,2021,,,2022/12/27,to-read,to-read (#373),to-read,,,,0,0
52375832,"The Children's Forest: Stories  Songs, Wild Food, Crafts  Celebrations",Dawn Casey,"Casey, Dawn","Anna Richardson, Helen d'Ascoli, John Cree","=""1907359915""","=""9781907359910""",0,4.34,Hawthorn Press,Paperback,336,2020,,,2022/12/22,to-read,to-read (#372),to-read,,,,0,0
40864030,"A Prayer for the Crown-Shy (Monk & Robot, #2)",Becky Chambers,"Chambers, Becky",,"=""""","=""""",5,4.38,Tordotcom,Kindle Edition,152,2022,2022,2022/11/21,2022/10/31,fiction,fiction (#6),read,,,,1,0
10477282,Four Elements: Reflections on Nature,John O'Donohue,"O'Donohue, John",,"=""0307717607""","=""9780307717603""",0,4.24,Harmony,Hardcover,192,2011,2010,,2022/12/07,to-read,to-read (#371),to-read,,,,0,0
39025796,Walking in Wonder: Eternal Wisdom for a Modern World,John O'Donohue,"O'Donohue, John","John Quinn, Krista Tippett","=""0525575286""","=""9780525575283""",0,4.44,Convergent Books,Hardcover,193,2018,,,2022/12/07,to-read,to-read (#370),to-read,,,,0,0
134981,Eternal Echoes: Celtic Reflections on Our Yearning to Belong,John O'Donohue,"O'Donohue, John",,"=""0060955589""","=""9780060955588""",0,4.42,Harper Perennial,Paperback,304,2000,1998,,2022/12/07,to-read,to-read (#369),to-read,,,,0,0
9498,Beauty: The Invisible Embrace,John O'Donohue,"O'Donohue, John",,"=""0060957263""","=""9780060957261""",0,4.47,Harper Perennial,Paperback,261,2005,2003,,2022/12/07,to-read,to-read (#368),to-read,,,,0,0
1211497,To Bless the Space Between Us: A Book of Blessings,John O'Donohue,"O'Donohue, John",,"=""0385522274""","=""9780385522274""",0,4.42,Doubleday,Hardcover,240,2008,2008,,2022/12/07,to-read,to-read (#367),to-read,,,,0,0
74445,Anam Cara: A Book of Celtic Wisdom,John O'Donohue,"O'Donohue, John",,"=""006092943X""","=""9780060929435""",0,4.32,Harper Perennial,Paperback,234,1998,1996,,2022/12/07,to-read,to-read (#366),to-read,,,,0,0
57820121,The Red Deal: Indigenous Action to Save Our Earth,The Red Nation,"Nation, The Red",,"=""1942173520""","=""9781942173526""",5,4.49,Common Notions,Kindle Edition,171,2021,2021,2022/11/30,2021/07/11,indigenous-thinking,indigenous-thinking (#8),read,,,,1,0
58240009,"Communism is the Horizon, Queer Indigenous Feminism is the Way",The Red Nation,"Nation, The Red",,"=""""","=""""",0,4.91,,Unknown Binding,,,,,2022/12/01,to-read,to-read (#365),to-read,,,,0,0
40864002,"A Psalm for the Wild-Built (Monk & Robot, #1)",Becky Chambers,"Chambers, Becky",,"=""""","=""""",5,4.22,Tordotcom,ebook,151,2021,2021,2022/11/20,2022/10/31,fiction,fiction (#5),read,,,,1,0
551520,The Wisdom of Insecurity: A Message for an Age of Anxiety,Alan W. Watts,"Watts, Alan W.",,"=""0394704681""","=""9780394704685""",5,4.15,Vintage,Paperback,152,1968,1951,2022/10/31,2022/09/14,philosophy,philosophy (#14),read,,,,1,0
